0;1
1;1
2;1
3;2
4;2
7;3
8;3
9;3
10;3
12;3
13;3
14;4
15;4
16;4
17;4
18;4
19;4
20;4
21;4
22;4
23;4
24;4
25;4
26;4
27;4
28;4
29;4
30;4
31;4
32;4
33;4
34;4
38;4
39;5
46;5
47;5
48;5
51;5
52;5
53;5
54;6
59;6
60;6
61;6
62;6
63;6
69;6
70;6
71;6
72;6
73;6
74;6
75;6
76;6
77;6
78;6
79;6
80;6
81;6
82;6
83;6
84;6
85;6
86;6
87;6
88;6
89;6
90;7
91;8
96;8
97;8
98;8
99;8
103;8
109;8
111;8
112;9
113;9
114;9
115;9
116;9
117;9
118;9
119;10
120;10
121;10
122;10
123;10
124;10
129;10
135;12
136;12
137;12
138;12
139;12
140;12
141;12
142;12
143;12
144;12
145;12
146;12
147;12
148;13
149;14
150;14
151;14
43;14
153;14
154;14
155;16
157;16
160;16
161;16
162;16
186;17
187;17
188;17
189;17
190;17
191;17
192;17
193;17
194;17
195;17
196;17
197;17
198;17
199;17
200;17
201;17
202;17
203;17
204;17
205;17
206;17
207;17
208;17
209;18
210;18
211;18
212;18
213;18
214;18
215;18
216;18
217;18
218;18
219;18
220;18
221;18
222;18
223;18
224;18
225;18
198;18
227;18
228;18
229;18
230;18
231;18
232;18
233;18
234;18
235;18
236;18
237;18
238;18
239;19
240;19
241;19
242;19
243;19
244;19
245;19
246;19
247;19
248;19
249;19
250;19
251;19
252;19
253;19
254;19
255;19
256;19
259;19
260;19
261;19
262;19
263;19
264;19
265;19
266;19
267;19
268;19
208;19
270;20
277;20
278;20
300;20
304;20
308;20
312;20
314;21
315;21
316;21
317;21
318;21
319;21
320;21
321;21
322;21
323;21
324;21
325;21
326;21
327;21
328;21
329;21
330;21
331;21
332;21
333;21
334;21
335;21
336;21
337;21
338;21
339;21
340;21
341;21
342;21
343;21
344;22
345;22
346;22
347;22
348;22
349;22
350;22
351;22
352;22
353;22
354;23
355;23
356;23
357;23
358;23
359;23
360;23
361;23
362;23
363;23
364;23
365;23
366;23
367;24
377;24
391;24
408;24
412;24
417;24
419;24
431;24
449;24
457;25
458;25
459;25
460;25
461;25
462;25
464;25
465;26
466;26
467;26
476;26
477;26
483;26
484;26
485;26
486;26
489;26
490;27
491;27
492;27
496;27
497;27
498;28
499;28
500;28
501;28
502;28
503;28
504;29
506;29
508;29
509;29
510;29
511;29
512;29
515;29
516;30
517;30
518;30
519;30
520;30
521;30
522;30
523;31
524;31
525;31
526;31
527;31
528;31
529;31
530;31
531;31
532;31
533;32
534;32
535;32
536;32
537;32
538;33
539;33
540;33
542;33
545;33
546;33
547;33
548;33
549;33
550;33
551;33
14;34
15;34
540;34
557;34
558;34
559;34
24;34
561;34
562;34
26;34
27;34
565;34
566;34
567;34
568;34
569;34
570;34
571;34
572;34
573;34
575;34
576;34
31;34
32;34
579;34
580;35
581;35
582;35
583;35
584;36
585;36
315;36
587;36
590;36
591;36
596;36
597;36
598;37
511;38
614;38
615;38
616;38
108;38
618;38
619;38
620;40
621;40
622;40
623;40
626;40
627;40
628;40
629;40
630;41
631;41
148;41
633;41
634;41
635;42
639;42
647;42
648;43
649;43
650;43
651;45
677;46
678;46
680;46
681;46
682;47
687;48
695;49
696;49
404;49
698;49
699;49
96;49
701;49
702;50
703;50
704;50
705;50
706;50
707;50
708;50
709;50
710;50
711;50
712;50
132;51
714;51
715;51
716;51
717;51
538;52
539;52
540;52
721;52
722;52
542;52
547;52
725;52
392;52
567;52
573;52
575;52
730;52
731;52
732;52
38;52
734;54
735;54
736;55
737;55
738;55
739;55
740;55
741;55
742;55
743;56
744;56
745;57
746;57
747;57
749;57
750;58
751;58
497;59
689;59
754;60
755;60
756;60
757;60
758;60
759;60
760;60
761;61
762;61
763;61
764;61
765;61
348;61
767;61
768;61
675;61
770;61
771;61
772;61
773;62
774;62
775;63
776;63
777;63
778;63
779;63
780;63
781;63
782;63
783;65
784;65
785;65
786;65
787;65
788;65
789;65
790;65
791;65
792;65
793;65
794;65
795;65
796;65
797;65
798;65
799;65
800;65
801;65
802;65
803;65
804;65
805;65
806;65
807;65
808;65
809;65
810;65
811;65
812;65
813;65
814;65
815;65
816;65
817;65
818;65
819;65
820;65
821;65
822;65
823;65
824;65
825;66
826;66
827;66
828;66
829;66
830;66
831;67
786;67
833;67
834;67
835;67
836;67
837;67
838;67
796;67
797;67
841;67
842;67
843;67
844;67
845;67
846;67
808;67
812;67
849;67
850;67
851;67
852;67
853;67
854;67
855;67
856;67
857;67
858;68
